Paradigm.thisRepN,Paradigm.thisTrialN,Paradigm.thisN,Paradigm.thisIndex,first_set.thisRepN,first_set.thisTrialN,first_set.thisN,first_set.thisIndex,new_trial_text.started,new_trial_text.stopped,true_pattern.started,true_pattern.stopped,cross.started,cross.stopped,cue_right.started,cue_right.stopped,cue_left.started,cue_left.stopped,pattern1.started,pattern1.stopped,button_resp1.keys,pattern2.started,pattern2.stopped,button_resp2.keys,pattern3.started,pattern3.stopped,button_resp3.keys,pattern4.started,pattern4.stopped,button_resp4.keys,pattern5.started,pattern5.stopped,button_resp5.keys,cross2.started,cross2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,16.047057799999948,16.385773099999824,1.005499480000708,1.005499480000708,16.68648570000005,18.842935099999977,None,None,19.68964619999997,21.689494600000216,7.008443780000562,7.008443780000562,None,8.108367680000356,8.108367680000356,None,9.208409880000545,10.083878480000294,None,10.520752980000452,11.394455180000477,None,11.83226238000043,12.707766680000532,None,21.689494600000216,31.689737900000182,8765,001,2022_Feb_10_1727,Braille_Stim_Final,2021.2.3,60.252978154056784,
0,0,0,0,1,0,1,0,31.70622659999981,32.389609400000154,1.007578459999877,1.007578459999877,32.689677200000006,34.843411599999854,35.68975679999994,37.689670000000206,None,None,7.004567460000089,7.004567460000089,None,8.107470360000207,8.107470360000207,None,9.207588759999908,10.08169425999995,None,10.518563860000086,11.393209660000139,None,11.830102160000024,12.705403060000208,None,37.689670000000206,47.689901199999895,8765,001,2022_Feb_10_1727,Braille_Stim_Final,2021.2.3,60.252978154056784,
0,0,0,0,2,0,2,0,47.70657949999986,48.38990890000014,1.01215645999946,1.01215645999946,48.68989220000003,50.843822400000136,51.68997760000002,53.690033200000016,None,None,7.00924255999962,7.00924255999962,None,8.112281359999542,8.112281359999542,None,9.212430459999723,10.08716325999967,None,10.524012359999688,11.398887659999673,None,11.835656659999586,12.71152445999951,None,53.690033200000016,63.68717659999993,8765,001,2022_Feb_10_1727,Braille_Stim_Final,2021.2.3,60.252978154056784,
0,0,0,0,3,0,3,0,63.70367189999979,64.39035430000013,1.0056806600000527,1.0056806600000527,64.69023689999995,66.8442183000002,None,None,67.69026389999999,69.69039890000022,7.005849959999978,7.005849959999978,None,8.105764559999898,8.105764559999898,None,9.205769059999966,10.080098660000203,None,10.517107959999976,11.392713960000037,None,11.830376160000014,12.70487865999985,None,69.69039890000022,79.69049570000016,8765,001,2022_Feb_10_1727,Braille_Stim_Final,2021.2.3,60.252978154056784,
