2.3871 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
27.3806 	DATA 	Left hand cued
27.3938 	DATA 	Left hand cued
27.4105 	DATA 	Left hand cued
27.4273 	DATA 	Left hand cued
27.4437 	DATA 	Left hand cued
27.4604 	DATA 	Left hand cued
27.4770 	DATA 	Left hand cued
27.4972 	DATA 	Left hand cued
27.5105 	DATA 	Left hand cued
27.5274 	DATA 	Left hand cued
27.5438 	DATA 	Left hand cued
27.5639 	DATA 	Left hand cued
27.5772 	DATA 	Left hand cued
27.5937 	DATA 	Left hand cued
27.6105 	DATA 	Left hand cued
27.6272 	DATA 	Left hand cued
27.6474 	DATA 	Left hand cued
27.6603 	DATA 	Left hand cued
27.6768 	DATA 	Left hand cued
27.6971 	DATA 	Left hand cued
27.7103 	DATA 	Left hand cued
27.7270 	DATA 	Left hand cued
27.7472 	DATA 	Left hand cued
27.7606 	DATA 	Left hand cued
27.7804 	DATA 	Left hand cued
27.7938 	DATA 	Left hand cued
27.8136 	DATA 	Left hand cued
27.8272 	DATA 	Left hand cued
27.8472 	DATA 	Left hand cued
27.8606 	DATA 	Left hand cued
27.8808 	DATA 	Left hand cued
27.8938 	DATA 	Left hand cued
27.9140 	DATA 	Left hand cued
27.9272 	DATA 	Left hand cued
27.9437 	DATA 	Left hand cued
27.9605 	DATA 	Left hand cued
27.9771 	DATA 	Left hand cued
27.9972 	DATA 	Left hand cued
28.0106 	DATA 	Left hand cued
28.0271 	DATA 	Left hand cued
28.0438 	DATA 	Left hand cued
28.0640 	DATA 	Left hand cued
28.0767 	DATA 	Left hand cued
28.0969 	DATA 	Left hand cued
28.1104 	DATA 	Left hand cued
28.1303 	DATA 	Left hand cued
28.1432 	DATA 	Left hand cued
28.1636 	DATA 	Left hand cued
28.1771 	DATA 	Left hand cued
28.1968 	DATA 	Left hand cued
28.2099 	DATA 	Left hand cued
28.2304 	DATA 	Left hand cued
28.2431 	DATA 	Left hand cued
28.2637 	DATA 	Left hand cued
28.2771 	DATA 	Left hand cued
28.2969 	DATA 	Left hand cued
28.3099 	DATA 	Left hand cued
28.3302 	DATA 	Left hand cued
28.3437 	DATA 	Left hand cued
28.3636 	DATA 	Left hand cued
28.3770 	DATA 	Left hand cued
28.3969 	DATA 	Left hand cued
28.4102 	DATA 	Left hand cued
28.4301 	DATA 	Left hand cued
28.4437 	DATA 	Left hand cued
28.4637 	DATA 	Left hand cued
28.4771 	DATA 	Left hand cued
28.4970 	DATA 	Left hand cued
28.5102 	DATA 	Left hand cued
28.5301 	DATA 	Left hand cued
28.5437 	DATA 	Left hand cued
28.5637 	DATA 	Left hand cued
28.5771 	DATA 	Left hand cued
28.5968 	DATA 	Left hand cued
28.6099 	DATA 	Left hand cued
28.6304 	DATA 	Left hand cued
28.6437 	DATA 	Left hand cued
28.6637 	DATA 	Left hand cued
28.6772 	DATA 	Left hand cued
28.6971 	DATA 	Left hand cued
28.7103 	DATA 	Left hand cued
28.7299 	DATA 	Left hand cued
28.7468 	DATA 	Left hand cued
28.7634 	DATA 	Left hand cued
28.7801 	DATA 	Left hand cued
28.7966 	DATA 	Left hand cued
28.8134 	DATA 	Left hand cued
28.8300 	DATA 	Left hand cued
28.8476 	DATA 	Left hand cued
28.8634 	DATA 	Left hand cued
28.8801 	DATA 	Left hand cued
28.8968 	DATA 	Left hand cued
28.9135 	DATA 	Left hand cued
28.9300 	DATA 	Left hand cued
28.9467 	DATA 	Left hand cued
28.9634 	DATA 	Left hand cued
28.9801 	DATA 	Left hand cued
28.9967 	DATA 	Left hand cued
29.0142 	DATA 	Left hand cued
29.0301 	DATA 	Left hand cued
29.0474 	DATA 	Left hand cued
29.0636 	DATA 	Left hand cued
29.0801 	DATA 	Left hand cued
29.0968 	DATA 	Left hand cued
29.1133 	DATA 	Left hand cued
29.1300 	DATA 	Left hand cued
29.1466 	DATA 	Left hand cued
29.1635 	DATA 	Left hand cued
29.1800 	DATA 	Left hand cued
29.1976 	DATA 	Left hand cued
29.2134 	DATA 	Left hand cued
29.2299 	DATA 	Left hand cued
29.2468 	DATA 	Left hand cued
29.2635 	DATA 	Left hand cued
29.2801 	DATA 	Left hand cued
29.2967 	DATA 	Left hand cued
29.3133 	DATA 	Left hand cued
29.3300 	DATA 	Left hand cued
29.3468 	DATA 	Left hand cued
29.3634 	DATA 	Left hand cued
29.3810 	DATA 	Left hand cued
29.3968 	DATA 	Left hand cued
29.4139 	DATA 	Left hand cued
29.4301 	DATA 	Left hand cued
29.4467 	DATA 	Left hand cued
29.4633 	DATA 	Left hand cued
29.4802 	DATA 	Left hand cued
29.4968 	DATA 	Left hand cued
29.5137 	DATA 	Left hand cued
29.5300 	DATA 	Left hand cued
29.5468 	DATA 	Left hand cued
29.5634 	DATA 	Left hand cued
29.5801 	DATA 	Left hand cued
29.5967 	DATA 	Left hand cued
29.6134 	DATA 	Left hand cued
29.6302 	DATA 	Left hand cued
29.6466 	DATA 	Left hand cued
29.6642 	DATA 	Left hand cued
29.6801 	DATA 	Left hand cued
29.6967 	DATA 	Left hand cued
29.7135 	DATA 	Left hand cued
29.7310 	DATA 	Left hand cued
29.7468 	DATA 	Left hand cued
29.7634 	DATA 	Left hand cued
29.7801 	DATA 	Left hand cued
29.7973 	DATA 	Left hand cued
29.8134 	DATA 	Left hand cued
29.8300 	DATA 	Left hand cued
29.8468 	DATA 	Left hand cued
29.8634 	DATA 	Left hand cued
29.8801 	DATA 	Left hand cued
29.8967 	DATA 	Left hand cued
29.9133 	DATA 	Left hand cued
29.9299 	DATA 	Left hand cued
29.9468 	DATA 	Left hand cued
29.9634 	DATA 	Left hand cued
29.9802 	DATA 	Left hand cued
29.9968 	DATA 	Left hand cued
30.0153 	DATA 	Left hand cued
30.0317 	DATA 	Left hand cued
30.0470 	DATA 	Left hand cued
30.0636 	DATA 	Left hand cued
30.0804 	DATA 	Left hand cued
30.0967 	DATA 	Left hand cued
30.1134 	DATA 	Left hand cued
30.1300 	DATA 	Left hand cued
30.1478 	DATA 	Left hand cued
30.1635 	DATA 	Left hand cued
30.1803 	DATA 	Left hand cued
30.1971 	DATA 	Left hand cued
30.2136 	DATA 	Left hand cued
30.2302 	DATA 	Left hand cued
30.2469 	DATA 	Left hand cued
30.2635 	DATA 	Left hand cued
30.2801 	DATA 	Left hand cued
30.2969 	DATA 	Left hand cued
30.3133 	DATA 	Left hand cued
30.3302 	DATA 	Left hand cued
30.3470 	DATA 	Left hand cued
30.3636 	DATA 	Left hand cued
30.3811 	DATA 	Left hand cued
30.3971 	DATA 	Left hand cued
30.4136 	DATA 	Left hand cued
30.4301 	DATA 	Left hand cued
30.4477 	DATA 	Left hand cued
30.4636 	DATA 	Left hand cued
30.4803 	DATA 	Left hand cued
30.4968 	DATA 	Left hand cued
30.5135 	DATA 	Left hand cued
30.5302 	DATA 	Left hand cued
30.5468 	DATA 	Left hand cued
30.5645 	DATA 	Left hand cued
30.5983 	DATA 	Left hand cued
30.6032 	DATA 	Left hand cued
30.6103 	DATA 	Left hand cued
30.6306 	DATA 	Left hand cued
30.6476 	DATA 	Left hand cued
30.6634 	DATA 	Left hand cued
30.6802 	DATA 	Left hand cued
30.6966 	DATA 	Left hand cued
30.7133 	DATA 	Left hand cued
30.7309 	DATA 	Left hand cued
30.7467 	DATA 	Left hand cued
30.7635 	DATA 	Left hand cued
30.7802 	DATA 	Left hand cued
30.7969 	DATA 	Left hand cued
30.8135 	DATA 	Left hand cued
30.8308 	DATA 	Left hand cued
30.8467 	DATA 	Left hand cued
30.8635 	DATA 	Left hand cued
30.8801 	DATA 	Left hand cued
30.8967 	DATA 	Left hand cued
30.9135 	DATA 	Left hand cued
30.9301 	DATA 	Left hand cued
30.9466 	DATA 	Left hand cued
30.9656 	DATA 	Left hand cued
30.9812 	DATA 	Left hand cued
30.9978 	DATA 	Left hand cued
31.0138 	DATA 	Left hand cued
31.0306 	DATA 	Left hand cued
31.0469 	DATA 	Left hand cued
31.0637 	DATA 	Left hand cued
31.0803 	DATA 	Left hand cued
31.0969 	DATA 	Left hand cued
31.1136 	DATA 	Left hand cued
31.1311 	DATA 	Left hand cued
31.1469 	DATA 	Left hand cued
31.1634 	DATA 	Left hand cued
31.1802 	DATA 	Left hand cued
31.1974 	DATA 	Left hand cued
31.2135 	DATA 	Left hand cued
31.2309 	DATA 	Left hand cued
31.2467 	DATA 	Left hand cued
31.2633 	DATA 	Left hand cued
31.2801 	DATA 	Left hand cued
31.2969 	DATA 	Left hand cued
31.3135 	DATA 	Left hand cued
31.3301 	DATA 	Left hand cued
31.3474 	DATA 	Left hand cued
31.3635 	DATA 	Left hand cued
31.3802 	DATA 	Left hand cued
31.3968 	DATA 	Left hand cued
31.4143 	DATA 	Left hand cued
31.4302 	DATA 	Left hand cued
31.4468 	DATA 	Left hand cued
31.4635 	DATA 	Left hand cued
31.4803 	DATA 	Left hand cued
31.4968 	DATA 	Left hand cued
31.5134 	DATA 	Left hand cued
31.5301 	DATA 	Left hand cued
31.5467 	DATA 	Left hand cued
31.5635 	DATA 	Left hand cued
31.5799 	DATA 	Left hand cued
31.5967 	DATA 	Left hand cued
31.6135 	DATA 	Left hand cued
31.6301 	DATA 	Left hand cued
31.6468 	DATA 	Left hand cued
31.6634 	DATA 	Left hand cued
31.6800 	DATA 	Left hand cued
31.6968 	DATA 	Left hand cued
31.7135 	DATA 	Left hand cued
31.7301 	DATA 	Left hand cued
31.7468 	DATA 	Left hand cued
31.7633 	DATA 	Left hand cued
31.7810 	DATA 	Left hand cued
31.7968 	DATA 	Left hand cued
31.8134 	DATA 	Left hand cued
31.8302 	DATA 	Left hand cued
31.8468 	DATA 	Left hand cued
31.8634 	DATA 	Left hand cued
31.8801 	DATA 	Left hand cued
31.8968 	DATA 	Left hand cued
31.9143 	DATA 	Left hand cued
31.9310 	DATA 	Left hand cued
31.9473 	DATA 	Left hand cued
31.9634 	DATA 	Left hand cued
31.9801 	DATA 	Left hand cued
31.9968 	DATA 	Left hand cued
32.0134 	DATA 	Left hand cued
32.0302 	DATA 	Left hand cued
32.0468 	DATA 	Left hand cued
32.0634 	DATA 	Left hand cued
32.0801 	DATA 	Left hand cued
32.0967 	DATA 	Left hand cued
32.1135 	DATA 	Left hand cued
32.1301 	DATA 	Left hand cued
32.1468 	DATA 	Left hand cued
32.1644 	DATA 	Left hand cued
32.1803 	DATA 	Left hand cued
32.1968 	DATA 	Left hand cued
32.2134 	DATA 	Left hand cued
32.2302 	DATA 	Left hand cued
32.2467 	DATA 	Left hand cued
32.2635 	DATA 	Left hand cued
32.2800 	DATA 	Left hand cued
32.2967 	DATA 	Left hand cued
32.3144 	DATA 	Left hand cued
32.3301 	DATA 	Left hand cued
32.3477 	DATA 	Left hand cued
32.3635 	DATA 	Left hand cued
32.3810 	DATA 	Left hand cued
32.3971 	DATA 	Left hand cued
32.4135 	DATA 	Left hand cued
32.4302 	DATA 	Left hand cued
32.4468 	DATA 	Left hand cued
32.4635 	DATA 	Left hand cued
32.4802 	DATA 	Left hand cued
32.4967 	DATA 	Left hand cued
32.5134 	DATA 	Left hand cued
32.5301 	DATA 	Left hand cued
32.5468 	DATA 	Left hand cued
32.5635 	DATA 	Left hand cued
32.5810 	DATA 	Left hand cued
32.5968 	DATA 	Left hand cued
32.6135 	DATA 	Left hand cued
32.6303 	DATA 	Left hand cued
32.6471 	DATA 	Left hand cued
32.6634 	DATA 	Left hand cued
32.6802 	DATA 	Left hand cued
32.6967 	DATA 	Left hand cued
32.7145 	DATA 	Left hand cued
32.7302 	DATA 	Left hand cued
32.7467 	DATA 	Left hand cued
32.7633 	DATA 	Left hand cued
32.7802 	DATA 	Left hand cued
32.7968 	DATA 	Left hand cued
32.8135 	DATA 	Left hand cued
32.8302 	DATA 	Left hand cued
32.8477 	DATA 	Left hand cued
32.8644 	DATA 	Left hand cued
32.8802 	DATA 	Left hand cued
32.8967 	DATA 	Left hand cued
32.9134 	DATA 	Left hand cued
32.9302 	DATA 	Left hand cued
32.9477 	DATA 	Left hand cued
32.9644 	DATA 	Left hand cued
32.9800 	DATA 	Left hand cued
32.9967 	DATA 	Left hand cued
33.0135 	DATA 	Left hand cued
33.0302 	EXP 	cross2: autoDraw = False
33.0303 	DATA 	Left hand cued
33.0496 	EXP 	New trial (rep=1, index=0): None
33.0498 	DATA 	Left hand cued
33.0634 	EXP 	new_trial_text: autoDraw = False
33.0634 	EXP 	cross: autoDraw = False
33.0634 	EXP 	cue_right: autoDraw = False
33.0634 	EXP 	cue_left: autoDraw = False
33.0634 	EXP 	cross2: autoDraw = False
33.0634 	EXP 	new_trial_text: autoDraw = True
33.0636 	DATA 	Left hand cued
33.0801 	DATA 	Left hand cued
33.0968 	DATA 	Left hand cued
33.1134 	DATA 	Left hand cued
33.1302 	DATA 	Left hand cued
33.1467 	DATA 	Left hand cued
33.1635 	DATA 	Left hand cued
33.1800 	DATA 	Left hand cued
33.1968 	DATA 	Left hand cued
33.2136 	DATA 	Left hand cued
33.2300 	DATA 	Left hand cued
33.2475 	DATA 	Left hand cued
33.2636 	DATA 	Left hand cued
33.2802 	DATA 	Left hand cued
33.2967 	DATA 	Left hand cued
33.3134 	DATA 	Left hand cued
33.3301 	DATA 	Left hand cued
33.3468 	DATA 	Left hand cued
33.3635 	DATA 	Left hand cued
33.3802 	DATA 	Left hand cued
33.3969 	DATA 	Left hand cued
33.4136 	DATA 	Left hand cued
33.4300 	DATA 	Left hand cued
33.4467 	DATA 	Left hand cued
33.4634 	DATA 	Left hand cued
33.4801 	DATA 	Left hand cued
33.4974 	DATA 	Left hand cued
33.5134 	DATA 	Left hand cued
33.5302 	DATA 	Left hand cued
33.5467 	EXP 	new_trial_text: autoDraw = False
33.5468 	DATA 	Left hand cued
33.5634 	DATA 	Left hand cued
33.5801 	DATA 	Left hand cued
33.5967 	DATA 	Left hand cued
33.6134 	DATA 	Left hand cued
33.6323 	DATA 	Left hand cued
33.6459 	DATA 	Left hand cued
33.6644 	DATA 	Left hand cued
33.6805 	DATA 	Left hand cued
33.6974 	DATA 	Left hand cued
33.7137 	DATA 	Left hand cued
33.7303 	DATA 	Left hand cued
33.7472 	DATA 	Left hand cued
33.7639 	DATA 	Left hand cued
33.7804 	DATA 	Left hand cued
33.7970 	DATA 	Left hand cued
33.8139 	DATA 	Left hand cued
33.8304 	DATA 	Left hand cued
33.8472 	DATA 	Left hand cued
33.8638 	DATA 	Left hand cued
33.8805 	DATA 	Left hand cued
33.8972 	DATA 	Left hand cued
33.9139 	DATA 	Left hand cued
33.9308 	DATA 	Left hand cued
33.9472 	DATA 	Left hand cued
33.9639 	DATA 	Left hand cued
33.9804 	DATA 	Left hand cued
33.9971 	DATA 	Left hand cued
34.0138 	DATA 	Left hand cued
34.0305 	DATA 	Left hand cued
34.0470 	EXP 	cross: autoDraw = True
34.0471 	DATA 	Left hand cued
34.0638 	DATA 	Left hand cued
34.0826 	DATA 	Left hand cued
34.0977 	DATA 	Left hand cued
34.1137 	DATA 	Left hand cued
34.1302 	DATA 	Left hand cued
34.1468 	DATA 	Left hand cued
34.1636 	DATA 	Left hand cued
34.1811 	DATA 	Left hand cued
34.1967 	DATA 	Left hand cued
34.2134 	DATA 	Left hand cued
34.2301 	DATA 	Left hand cued
34.2469 	DATA 	Left hand cued
34.2634 	DATA 	Left hand cued
34.2803 	DATA 	Left hand cued
34.2968 	DATA 	Left hand cued
34.3135 	DATA 	Left hand cued
34.3311 	DATA 	Left hand cued
34.3468 	DATA 	Left hand cued
34.3636 	DATA 	Left hand cued
34.3809 	DATA 	Left hand cued
34.3967 	DATA 	Left hand cued
34.4135 	DATA 	Left hand cued
34.4311 	DATA 	Left hand cued
34.4467 	DATA 	Left hand cued
34.4635 	DATA 	Left hand cued
34.4800 	DATA 	Left hand cued
34.4968 	DATA 	Left hand cued
34.5134 	DATA 	Left hand cued
34.5301 	DATA 	Left hand cued
34.5468 	DATA 	Left hand cued
34.5636 	DATA 	Left hand cued
34.5810 	DATA 	Left hand cued
34.5968 	DATA 	Left hand cued
34.6138 	DATA 	Left hand cued
34.6301 	DATA 	Left hand cued
34.6468 	DATA 	Left hand cued
34.6634 	DATA 	Left hand cued
34.6802 	DATA 	Left hand cued
34.6969 	DATA 	Left hand cued
34.7135 	DATA 	Left hand cued
34.7302 	DATA 	Left hand cued
34.7475 	DATA 	Left hand cued
34.7636 	DATA 	Left hand cued
34.7802 	DATA 	Left hand cued
34.7969 	DATA 	Left hand cued
34.8134 	DATA 	Left hand cued
34.8301 	DATA 	Left hand cued
34.8469 	DATA 	Left hand cued
34.8635 	DATA 	Left hand cued
34.8802 	DATA 	Left hand cued
34.8968 	DATA 	Left hand cued
34.9135 	DATA 	Left hand cued
34.9342 	DATA 	Left hand cued
34.9469 	DATA 	Left hand cued
34.9635 	DATA 	Left hand cued
34.9802 	DATA 	Left hand cued
34.9968 	DATA 	Left hand cued
35.0139 	DATA 	Left hand cued
35.0302 	DATA 	Left hand cued
35.0468 	DATA 	Left hand cued
35.0635 	DATA 	Left hand cued
35.0802 	DATA 	Left hand cued
35.0967 	DATA 	Left hand cued
35.1135 	DATA 	Left hand cued
35.1301 	DATA 	Left hand cued
35.1467 	DATA 	Left hand cued
35.1635 	DATA 	Left hand cued
35.1802 	DATA 	Left hand cued
35.1969 	DATA 	Left hand cued
35.2141 	DATA 	Left hand cued
35.2302 	DATA 	Left hand cued
35.2478 	DATA 	Left hand cued
35.2636 	DATA 	Left hand cued
35.2802 	DATA 	Left hand cued
35.2969 	DATA 	Left hand cued
35.3135 	DATA 	Left hand cued
35.3301 	DATA 	Left hand cued
35.3468 	DATA 	Left hand cued
35.3635 	DATA 	Left hand cued
35.3802 	DATA 	Left hand cued
35.3968 	DATA 	Left hand cued
35.4136 	DATA 	Left hand cued
35.4302 	DATA 	Left hand cued
35.4469 	DATA 	Left hand cued
35.4635 	DATA 	Left hand cued
35.4801 	DATA 	Left hand cued
35.4968 	DATA 	Left hand cued
35.5134 	DATA 	Left hand cued
35.5302 	DATA 	Left hand cued
35.5469 	DATA 	Left hand cued
35.5636 	DATA 	Left hand cued
35.5811 	DATA 	Left hand cued
35.5972 	DATA 	Left hand cued
35.6134 	DATA 	Left hand cued
35.6302 	DATA 	Left hand cued
35.6468 	DATA 	Left hand cued
35.6636 	DATA 	Left hand cued
35.6802 	DATA 	Left hand cued
35.6968 	DATA 	Left hand cued
35.7135 	DATA 	Left hand cued
35.7302 	DATA 	Left hand cued
35.7468 	DATA 	Left hand cued
35.7635 	DATA 	Left hand cued
35.7811 	DATA 	Left hand cued
35.7969 	DATA 	Left hand cued
35.8138 	DATA 	Left hand cued
35.8302 	DATA 	Left hand cued
35.8476 	DATA 	Left hand cued
35.8644 	DATA 	Left hand cued
35.8801 	DATA 	Left hand cued
35.8968 	DATA 	Left hand cued
35.9145 	DATA 	Left hand cued
35.9302 	DATA 	Left hand cued
35.9469 	DATA 	Left hand cued
35.9658 	DATA 	Left hand cued
35.9823 	DATA 	Left hand cued
35.9979 	DATA 	Left hand cued
36.0142 	DATA 	Left hand cued
36.0311 	DATA 	Left hand cued
36.0469 	EXP 	cross: autoDraw = False
36.0471 	DATA 	Left hand cued
36.0638 	DATA 	Left hand cued
36.0805 	DATA 	Left hand cued
36.0971 	DATA 	Left hand cued
36.1136 	DATA 	Left hand cued
36.1304 	DATA 	Left hand cued
36.1475 	DATA 	Left hand cued
36.1639 	DATA 	Left hand cued
36.1804 	DATA 	Left hand cued
36.1974 	DATA 	Left hand cued
36.2139 	DATA 	Left hand cued
36.2311 	DATA 	Left hand cued
36.2476 	DATA 	Left hand cued
36.2637 	DATA 	Left hand cued
36.2809 	DATA 	Left hand cued
36.2972 	DATA 	Left hand cued
36.3136 	DATA 	Left hand cued
36.3301 	DATA 	Left hand cued
36.3468 	DATA 	Left hand cued
36.3634 	DATA 	Left hand cued
36.3803 	DATA 	Left hand cued
36.3968 	DATA 	Left hand cued
36.4135 	DATA 	Left hand cued
36.4301 	DATA 	Left hand cued
36.4468 	DATA 	Left hand cued
36.4635 	DATA 	Left hand cued
36.4800 	DATA 	Left hand cued
36.4969 	DATA 	Left hand cued
36.5139 	DATA 	Left hand cued
36.5301 	DATA 	Left hand cued
36.5469 	DATA 	Left hand cued
36.5635 	DATA 	Left hand cued
36.5801 	DATA 	Left hand cued
36.5968 	DATA 	Left hand cued
36.6136 	DATA 	Left hand cued
36.6302 	DATA 	Left hand cued
36.6468 	DATA 	Left hand cued
36.6636 	DATA 	Left hand cued
36.6802 	DATA 	Left hand cued
36.6969 	DATA 	Left hand cued
36.7144 	DATA 	Left hand cued
36.7304 	DATA 	Left hand cued
36.7469 	DATA 	Left hand cued
36.7636 	DATA 	Left hand cued
36.7802 	DATA 	Left hand cued
36.7968 	DATA 	Left hand cued
36.8136 	DATA 	Left hand cued
36.8311 	DATA 	Left hand cued
36.8469 	DATA 	Left hand cued
36.8636 	DATA 	Left hand cued
36.8801 	DATA 	Left hand cued
36.8969 	DATA 	Left hand cued
36.9136 	DATA 	Left hand cued
36.9302 	DATA 	Left hand cued
36.9478 	DATA 	Left hand cued
36.9634 	DATA 	Left hand cued
36.9803 	DATA 	Left hand cued
36.9977 	DATA 	Left hand cued
37.0136 	DATA 	Left hand cued
37.0301 	DATA 	Left hand cued
37.0467 	EXP 	cue_left: autoDraw = True
37.0468 	DATA 	Left hand cued
37.0635 	DATA 	Left hand cued
37.0802 	DATA 	Left hand cued
37.0968 	DATA 	Left hand cued
37.1137 	DATA 	Left hand cued
37.1302 	DATA 	Left hand cued
37.1473 	DATA 	Left hand cued
37.1645 	DATA 	Left hand cued
37.1802 	DATA 	Left hand cued
37.1969 	DATA 	Left hand cued
37.2134 	DATA 	Left hand cued
37.2301 	DATA 	Left hand cued
37.2469 	DATA 	Left hand cued
37.2635 	DATA 	Left hand cued
37.2802 	DATA 	Left hand cued
37.2968 	DATA 	Left hand cued
37.3136 	DATA 	Left hand cued
37.3302 	DATA 	Left hand cued
37.3469 	DATA 	Left hand cued
37.3636 	DATA 	Left hand cued
37.3801 	DATA 	Left hand cued
37.3969 	DATA 	Left hand cued
37.4135 	DATA 	Left hand cued
37.4303 	DATA 	Left hand cued
37.4469 	DATA 	Left hand cued
37.4636 	DATA 	Left hand cued
37.4802 	DATA 	Left hand cued
37.4968 	DATA 	Left hand cued
37.5135 	DATA 	Left hand cued
37.5303 	DATA 	Left hand cued
37.5468 	DATA 	Left hand cued
37.5636 	DATA 	Left hand cued
37.5812 	DATA 	Left hand cued
37.5969 	DATA 	Left hand cued
37.6137 	DATA 	Left hand cued
37.6307 	DATA 	Left hand cued
37.6478 	DATA 	Left hand cued
37.6636 	DATA 	Left hand cued
37.6802 	DATA 	Left hand cued
37.6969 	DATA 	Left hand cued
37.7135 	DATA 	Left hand cued
37.7302 	DATA 	Left hand cued
37.7468 	DATA 	Left hand cued
37.7645 	DATA 	Left hand cued
37.7811 	DATA 	Left hand cued
37.7971 	DATA 	Left hand cued
37.8136 	DATA 	Left hand cued
37.8303 	DATA 	Left hand cued
37.8469 	DATA 	Left hand cued
37.8648 	DATA 	Left hand cued
37.8803 	DATA 	Left hand cued
37.8977 	DATA 	Left hand cued
37.9142 	DATA 	Left hand cued
37.9311 	DATA 	Left hand cued
37.9469 	DATA 	Left hand cued
37.9635 	DATA 	Left hand cued
37.9802 	DATA 	Left hand cued
37.9969 	DATA 	Left hand cued
38.0136 	DATA 	Left hand cued
38.0304 	DATA 	Left hand cued
38.0477 	DATA 	Left hand cued
38.0644 	DATA 	Left hand cued
38.0804 	DATA 	Left hand cued
38.0977 	DATA 	Left hand cued
38.1136 	DATA 	Left hand cued
38.1303 	DATA 	Left hand cued
38.1468 	DATA 	Left hand cued
38.1636 	DATA 	Left hand cued
38.1803 	DATA 	Left hand cued
38.1969 	DATA 	Left hand cued
38.2136 	DATA 	Left hand cued
38.2303 	DATA 	Left hand cued
38.2468 	DATA 	Left hand cued
38.2637 	DATA 	Left hand cued
38.2802 	DATA 	Left hand cued
38.2969 	DATA 	Left hand cued
38.3136 	DATA 	Left hand cued
38.3302 	DATA 	Left hand cued
38.3468 	DATA 	Left hand cued
38.3636 	DATA 	Left hand cued
38.3802 	DATA 	Left hand cued
38.3969 	DATA 	Left hand cued
38.4137 	DATA 	Left hand cued
38.4302 	DATA 	Left hand cued
38.4469 	DATA 	Left hand cued
38.4648 	DATA 	Left hand cued
38.4826 	DATA 	Left hand cued
38.4985 	DATA 	Left hand cued
38.5145 	DATA 	Left hand cued
38.5304 	DATA 	Left hand cued
38.5470 	DATA 	Left hand cued
38.5635 	DATA 	Left hand cued
38.5803 	DATA 	Left hand cued
38.5969 	DATA 	Left hand cued
38.6135 	DATA 	Left hand cued
38.6301 	DATA 	Left hand cued
38.6478 	DATA 	Left hand cued
38.6636 	DATA 	Left hand cued
38.6803 	DATA 	Left hand cued
38.6969 	DATA 	Left hand cued
38.7140 	DATA 	Left hand cued
38.7303 	DATA 	Left hand cued
38.7469 	DATA 	Left hand cued
38.7637 	DATA 	Left hand cued
38.7803 	DATA 	Left hand cued
38.7978 	DATA 	Left hand cued
38.8136 	DATA 	Left hand cued
38.8301 	DATA 	Left hand cued
38.8469 	DATA 	Left hand cued
38.8635 	DATA 	Left hand cued
38.8803 	DATA 	Left hand cued
38.8969 	DATA 	Left hand cued
38.9137 	DATA 	Left hand cued
38.9309 	DATA 	Left hand cued
38.9468 	DATA 	Left hand cued
38.9636 	DATA 	Left hand cued
38.9803 	DATA 	Left hand cued
38.9969 	DATA 	Left hand cued
39.0136 	DATA 	Left hand cued
39.0303 	DATA 	Left hand cued
39.0468 	EXP 	cue_left: autoDraw = False
39.0468 	EXP 	cross2: autoDraw = True
39.0469 	DATA 	Left hand cued
39.0636 	DATA 	Left hand cued
39.0803 	DATA 	Left hand cued
39.0970 	DATA 	Left hand cued
39.1136 	DATA 	Left hand cued
39.1303 	DATA 	Left hand cued
39.1494 	DATA 	Left hand cued
39.1637 	DATA 	Left hand cued
39.1804 	DATA 	Left hand cued
39.1979 	DATA 	Left hand cued
39.2136 	DATA 	Left hand cued
39.2302 	DATA 	Left hand cued
39.2469 	DATA 	Left hand cued
39.2636 	DATA 	Left hand cued
39.2802 	DATA 	Left hand cued
39.2969 	DATA 	Left hand cued
39.3135 	DATA 	Left hand cued
39.3303 	DATA 	Left hand cued
39.3469 	DATA 	Left hand cued
39.3636 	DATA 	Left hand cued
39.3803 	DATA 	Left hand cued
39.3969 	DATA 	Left hand cued
39.4136 	DATA 	Left hand cued
39.4311 	DATA 	Left hand cued
39.4469 	DATA 	Left hand cued
39.4637 	DATA 	Left hand cued
39.4802 	DATA 	Left hand cued
39.4978 	DATA 	Left hand cued
39.5145 	DATA 	Left hand cued
39.5303 	DATA 	Left hand cued
39.5468 	DATA 	Left hand cued
39.5636 	DATA 	Left hand cued
39.5803 	DATA 	Left hand cued
39.5972 	DATA 	Left hand cued
39.6136 	DATA 	Left hand cued
39.6303 	DATA 	Left hand cued
39.6469 	DATA 	Left hand cued
39.6637 	DATA 	Left hand cued
39.6803 	DATA 	Left hand cued
39.6969 	DATA 	Left hand cued
39.7135 	DATA 	Left hand cued
39.7302 	DATA 	Left hand cued
39.7470 	DATA 	Left hand cued
39.7637 	DATA 	Left hand cued
39.7827 	DATA 	Left hand cued
39.7977 	DATA 	Left hand cued
39.8135 	DATA 	Left hand cued
39.8303 	DATA 	Left hand cued
39.8469 	DATA 	Left hand cued
39.8637 	DATA 	Left hand cued
39.8803 	DATA 	Left hand cued
39.8969 	DATA 	Left hand cued
39.9137 	DATA 	Left hand cued
